chemin, classe, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
jfreechart-master.src.test.java.org.jfree.chart.title,TextTitleTest.java,137,56,0.40875912408759124,2,0.20437956204379562
jfreechart-master.src.test.java.org.jfree.chart.title,TitleTest.java,84,45,0.5357142857142857,1,0.5357142857142857
jfreechart-master.src.test.java.org.jfree.chart.urls,CustomCategoryURLGeneratorTest.java,143,59,0.4125874125874126,3,0.13752913752913754
jfreechart-master.src.test.java.org.jfree.chart.urls,CustomPieURLGeneratorTest.java,103,55,0.5339805825242718,1,0.5339805825242718
jfreechart-master.src.test.java.org.jfree.chart.urls,CustomXYURLGeneratorTest.java,143,59,0.4125874125874126,3,0.13752913752913754
jfreechart-master.src.test.java.org.jfree.chart.urls,StandardCategoryURLGeneratorTest.java,106,51,0.4811320754716981,1,0.4811320754716981
jfreechart-master.src.test.java.org.jfree.chart.urls,StandardPieURLGeneratorTest.java,110,51,0.4636363636363636,1,0.4636363636363636
jfreechart-master.src.test.java.org.jfree.chart.urls,StandardXYURLGeneratorTest.java,64,45,0.703125,1,0.703125
jfreechart-master.src.test.java.org.jfree.chart.urls,TimeSeriesURLGeneratorTest.java,116,51,0.4396551724137931,1,0.4396551724137931
jfreechart-master.src.test.java.org.jfree.chart,WaterfallChartTest.java,125,60,0.48,3,0.16
jfreechart-master.src.test.java.org.jfree.chart,XYAreaChartTest.java,152,69,0.45394736842105265,3,0.1513157894736842
jfreechart-master.src.test.java.org.jfree.chart,XYBarChartTest.java,156,69,0.4423076923076923,3,0.14743589743589744
jfreechart-master.src.test.java.org.jfree.chart,XYLineChartTest.java,153,69,0.45098039215686275,3,0.1503267973856209
jfreechart-master.src.test.java.org.jfree.chart,XYStepAreaChartTest.java,152,69,0.45394736842105265,3,0.1513157894736842
jfreechart-master.src.test.java.org.jfree.chart,XYStepChartTest.java,164,76,0.4634146341463415,3,0.15447154471544716
jfreechart-master.src.test.java.org.jfree.data.category,CategoryToPieDatasetTest.java,196,78,0.3979591836734694,2,0.1989795918367347
jfreechart-master.src.test.java.org.jfree.data.category,DefaultCategoryDatasetTest.java,335,89,0.2656716417910448,1,0.2656716417910448
jfreechart-master.src.test.java.org.jfree.data.category,DefaultIntervalCategoryDatasetTest.java,418,114,0.2727272727272727,1,0.2727272727272727
jfreechart-master.src.test.java.org.jfree.data.category,SlidingCategoryDatasetTest.java,240,68,0.2833333333333333,3,0.09444444444444444
jfreechart-master.src.test.java.org.jfree.data,ComparableObjectItemTest.java,117,57,0.48717948717948717,1,0.48717948717948717
jfreechart-master.src.test.java.org.jfree.data,ComparableObjectSeriesTest.java,184,74,0.40217391304347827,1,0.40217391304347827
jfreechart-master.src.test.java.org.jfree.data,DatasetChangeConfirmation.java,48,38,0.7916666666666666,1,0.7916666666666666
jfreechart-master.src.test.java.org.jfree.data,DataUtilsTest.java,214,59,0.2757009345794392,1,0.2757009345794392
jfreechart-master.src.test.java.org.jfree.data,DefaultKeyedValues2DTest.java,295,85,0.288135593220339,2,0.1440677966101695
jfreechart-master.src.test.java.org.jfree.data,DefaultKeyedValuesTest.java,428,120,0.2803738317757009,1,0.2803738317757009
jfreechart-master.src.test.java.org.jfree.data,DefaultKeyedValueTest.java,117,57,0.48717948717948717,1,0.48717948717948717
jfreechart-master.src.test.java.org.jfree.data,DomainOrderTest.java,83,47,0.5662650602409639,1,0.5662650602409639
jfreechart-master.src.test.java.org.jfree.data.flow,DefaultFlowDatasetTest.java,117,59,0.5042735042735043,1,0.5042735042735043
jfreechart-master.src.test.java.org.jfree.data.flow,FlowKeyTest.java,83,47,0.5662650602409639,1,0.5662650602409639
jfreechart-master.src.test.java.org.jfree.data.flow,NodeKeyTest.java,85,49,0.5764705882352941,1,0.5764705882352941
jfreechart-master.src.test.java.org.jfree.data.function,LineFunction2DTest.java,87,51,0.5862068965517241,1,0.5862068965517241
jfreechart-master.src.test.java.org.jfree.data.function,NormalDistributionFunction2DTest.java,93,51,0.5483870967741935,1,0.5483870967741935
jfreechart-master.src.test.java.org.jfree.data.function,PolynomialFunction2DTest.java,122,59,0.48360655737704916,2,0.24180327868852458
jfreechart-master.src.test.java.org.jfree.data.function,PowerFunction2DTest.java,86,51,0.5930232558139535,1,0.5930232558139535
jfreechart-master.src.test.java.org.jfree.data.gantt,SlidingGanttCategoryDatasetTest.java,160,54,0.3375,5,0.0675
jfreechart-master.src.test.java.org.jfree.data.gantt,TaskSeriesCollectionTest.java,574,144,0.2508710801393728,2,0.1254355400696864
jfreechart-master.src.test.java.org.jfree.data.gantt,TaskSeriesTest.java,108,51,0.4722222222222222,2,0.2361111111111111
jfreechart-master.src.test.java.org.jfree.data.gantt,TaskTest.java,110,50,0.45454545454545453,1,0.45454545454545453
jfreechart-master.src.test.java.org.jfree.data.gantt,XYTaskDatasetTest.java,121,49,0.4049586776859504,3,0.1349862258953168
jfreechart-master.src.test.java.org.jfree.data.general,DatasetUtilsTest.java,1353,297,0.21951219512195122,2,0.10975609756097561
jfreechart-master.src.test.java.org.jfree.data.general,DefaultHeatMapDatasetTest.java,165,57,0.34545454545454546,2,0.17272727272727273
jfreechart-master.src.test.java.org.jfree.data.general,DefaultKeyedValueDatasetTest.java,97,52,0.5360824742268041,1,0.5360824742268041
jfreechart-master.src.test.java.org.jfree.data.general,DefaultKeyedValues2DDatasetTest.java,74,46,0.6216216216216216,1,0.6216216216216216
jfreechart-master.src.test.java.org.jfree.data.general,DefaultKeyedValuesDatasetTest.java,73,45,0.6164383561643836,1,0.6164383561643836
jfreechart-master.src.test.java.org.jfree.data.general,DefaultPieDatasetTest.java,159,63,0.39622641509433965,2,0.19811320754716982
jfreechart-master.src.test.java.org.jfree.data.general,IntervalDataItem.java,59,39,0.6610169491525424,1,0.6610169491525424
jfreechart-master.src.test.java.org.jfree.data.general,TestIntervalCategoryDataset.java,434,241,0.5552995391705069,17,0.0326646787747357
jfreechart-master.src.test.java.org.jfree.data.general,TestIntervalXYZDataset.java,138,47,0.34057971014492755,2,0.17028985507246377
jfreechart-master.src.test.java.org.jfree.data,KeyedObjects2DTest.java,348,85,0.2442528735632184,1,0.2442528735632184
jfreechart-master.src.test.java.org.jfree.data,KeyedObjectsTest.java,313,90,0.28753993610223644,2,0.14376996805111822
jfreechart-master.src.test.java.org.jfree.data,KeyedObjectTest.java,107,54,0.5046728971962616,2,0.2523364485981308
